RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
14604,89398646,Johnson,441,Germany,Female,31,7,131893.1,1,1,0,100533.86,0
14605,40127858,Williams,550,Germany,Male,36,6,24434.14,2,1,1,48236.82,0
14606,64681648,Jones,614,France,Male,68,9,191225.56,1,0,0,123554.86,1
14607,77455135,Brown,710,Spain,Male,44,5,89360.51,4,1,0,138509.05,1
14608,72357017,Jones,478,France,Female,45,9,193306.25,2,1,0,71457.49,1
14609,13828329,Brown,801,Spain,Male,26,9,174999.45,4,1,1,33880.59,1
14610,35192278,Smith,442,France,Male,56,3,58800.26,2,0,1,81937.23,1
14611,58079343,Johnson,537,Germany,Female,40,9,56601.78,3,1,1,141389.09,1
14612,65783119,Williams,432,France,Female,58,10,74172.24,3,1,1,100934.1,1
14613,33223174,Johnson,756,Germany,Male,70,1,95705.59,3,1,1,68555.47,1
14614,48740004,Williams,801,Spain,Male,31,2,147079.85,2,0,1,124806.16,1
14615,68737310,Williams,807,Germany,Female,30,7,250641.37,2,0,0,88166.91,0
14616,65941052,Brown,437,France,Male,52,2,61420.44,4,1,0,103362.32,0
14617,64675789,Brown,540,Germany,Male,42,2,90112.13,1,1,0,107454.77,0
14618,74574684,Miller,538,Spain,Female,30,4,169564.95,1,0,0,126272.5,1
14619,22111603,Smith,769,France,Female,27,8,245024.89,4,1,0,122198.45,1
14620,82856143,Brown,764,Germany,Female,66,8,31135.14,1,0,1,137283.48,0
14621,45223987,Miller,732,Spain,Female,21,3,188551.25,4,1,1,124110.42,0
14622,86505083,Johnson,824,France,Male,32,10,86854.66,2,0,1,96294.01,1
14623,94111443,Davis,526,Germany,Male,36,7,121223.97,1,1,0,118595.06,1
14624,61970982,Johnson,562,France,Female,31,6,80627.13,4,0,1,33953.69,1
14625,15450764,Brown,751,Spain,Female,42,5,242299.45,2,0,1,110154.84,1
14626,55631893,Jones,573,Germany,Female,30,7,110959.76,2,1,0,24402.85,1
14627,53387142,Johnson,458,France,Female,49,7,48198.55,4,0,1,142855.54,0
14628,17769665,Davis,725,Germany,Male,70,3,107833.39,1,1,1,132607.78,1
14629,23322250,Miller,596,Germany,Female,67,7,58936.76,4,1,1,56695.97,1
14630,43969086,Williams,438,Germany,Female,24,4,27171.9,2,0,1,97935.02,1
14631,70462446,Brown,825,Germany,Female,49,9,40642.32,4,1,0,71095.1,0
14632,56859063,Williams,560,Spain,Female,48,10,163386.36,2,1,0,95763.44,1
14633,89407047,Williams,387,Spain,Female,62,8,179669.29,4,0,1,108892.53,1
14634,72776291,Brown,816,Germany,Female,37,6,241427.2,1,0,0,93764.77,1
14635,86872733,Williams,816,France,Female,48,6,11419.04,4,0,1,60587.56,1
14636,14080381,Davis,806,France,Female,24,6,229770.8,4,1,0,21188.56,1
14637,94336411,Smith,361,Germany,Female,48,7,235473.89,4,1,0,26890.83,1
14638,70083755,Brown,691,Germany,Female,61,4,124598.42,1,0,0,32171.87,1
14639,40776118,Jones,732,Germany,Male,49,4,186261.76,2,0,1,120591.98,0
14640,91810695,Brown,392,Germany,Female,28,9,29416.44,2,0,0,112460.99,1
14641,76145254,Johnson,552,Spain,Male,45,6,210903.7,3,1,0,31654.66,1
14642,24020573,Brown,545,Germany,Female,69,6,142943.52,2,0,1,109224.99,1
14643,87431704,Davis,530,Spain,Male,41,3,225161.96,2,0,1,97026.95,1
14644,31339046,Williams,722,Germany,Male,23,6,106062.14,2,0,1,124459.44,1
14645,20864249,Miller,803,Germany,Female,49,3,13042.49,1,0,1,73106.64,1
14646,29355215,Davis,553,Spain,Female,41,8,20466.8,3,0,1,98414.19,1
14647,69851603,Miller,808,Spain,Female,25,2,161228.93,1,0,0,31188.66,1
14648,10512205,Smith,773,Spain,Male,62,3,27791.92,4,1,1,87807.66,0
14649,37337873,Davis,726,Germany,Male,26,7,58029.24,1,0,1,105052.51,1
14650,17870818,Miller,768,Spain,Male,31,7,104775.42,4,1,1,58252.84,0
14651,61220186,Williams,653,France,Male,23,6,21296.9,1,0,1,62406.72,1
14652,32148354,Williams,623,Spain,Female,42,7,35401.1,3,0,1,96241.59,1
14653,57534679,Brown,771,France,Male,47,7,214834.63,1,1,1,92616.31,1
14654,27758007,Jones,833,France,Female,29,7,34762.7,4,1,0,121117.32,0
14655,63732493,Davis,721,France,Female,65,10,223474.93,4,0,1,118312.11,0
14656,34282606,Davis,816,Germany,Male,28,10,192320.76,1,0,1,15173.14,1
14657,65320895,Williams,752,Spain,Female,61,10,208080.88,4,0,0,61001.68,1
14658,81548817,Williams,610,Germany,Male,63,3,57825.83,1,0,0,61682.11,1
14659,41431506,Davis,778,Germany,Female,22,6,199977.81,3,0,1,142000.6,0
14660,31043924,Williams,696,France,Female,31,2,234637.88,4,1,1,50471.81,0
14661,64800399,Smith,707,Germany,Female,38,9,192995.2,3,0,1,12634.42,0
14662,49316860,Johnson,677,Spain,Male,37,8,243932.21,1,1,0,126521.46,0
14663,38555539,Williams,381,Germany,Female,49,9,134122.85,4,1,0,62443.13,1
14664,20325019,Brown,485,Germany,Male,38,0,239113.1,2,0,0,86918.29,0
14665,50065405,Jones,373,France,Male,20,9,105099.83,3,1,1,31079.87,1
14666,90459036,Miller,732,France,Male,23,7,213203.14,3,1,0,96775.02,0
14667,51300941,Johnson,838,Spain,Female,44,1,228274.68,3,0,1,124964.37,1
14668,79060343,Williams,556,Germany,Male,57,2,239553.99,3,1,0,44660.84,0
14669,58031301,Williams,757,Germany,Female,43,7,213284.88,4,0,1,11929.1,0
14670,39869445,Smith,530,Spain,Male,20,9,80072.27,2,1,0,94348.89,0
14671,28375815,Jones,715,Spain,Male,65,6,54904.81,1,1,0,58504.21,1
14672,49314091,Williams,761,France,Male,42,9,238121.63,3,0,1,99066.37,0
14673,26970415,Smith,394,Germany,Male,23,5,26457.73,3,0,1,139784.23,1
14674,83252555,Smith,712,Spain,Male,18,9,231528.02,2,0,0,144309.08,1
14675,69165976,Smith,787,Germany,Female,35,8,206987.83,3,1,0,109390.86,1
14676,82122120,Johnson,527,France,Female,35,10,103637.04,4,0,1,33422.31,1
14677,46929729,Williams,839,France,Male,67,10,18047.1,4,0,1,37683.35,1
14678,56326532,Brown,370,France,Male,44,10,94782.01,4,0,0,126036.24,0
14679,40991811,Jones,441,France,Male,41,1,125812.11,3,0,1,40264.86,1
14680,52385051,Brown,842,Germany,Female,67,8,26953.1,3,0,1,99198.6,1
14681,12951629,Smith,762,Germany,Male,40,9,187626.4,4,0,0,100392.06,1
14682,90911737,Davis,721,Spain,Female,24,4,87085.2,2,0,0,55582.88,1
14683,78565028,Brown,394,France,Female,69,7,56674.74,2,1,0,121876.79,0
14684,73488750,Smith,569,Spain,Male,43,2,41275.04,2,0,1,33611.83,1
14685,29907950,Brown,415,Spain,Female,36,1,169211.11,1,0,0,89758.33,0
14686,36993110,Jones,370,Germany,Male,31,9,66875.2,2,0,1,72903.62,1
14687,31118945,Smith,810,Spain,Male,27,6,137164.88,1,0,0,57952.58,1
14688,19381556,Davis,456,Germany,Female,40,6,48427.19,2,1,1,139658.6,0
14689,83959050,Miller,419,Germany,Male,29,6,62573.78,2,1,1,36215.56,1
14690,92524880,Johnson,566,Germany,Male,68,10,232215.97,4,0,1,48656.32,1
14691,52117470,Davis,413,France,Male,42,8,60681.95,3,1,1,135577.93,0
14692,25018163,Williams,630,France,Female,41,3,234176.53,3,1,0,110175.26,0
14693,97735618,Jones,752,France,Male,59,7,166474.48,3,0,0,50316.74,1
14694,40410671,Brown,643,Germany,Male,60,4,2491.44,1,0,1,32539.33,0
14695,10085738,Smith,677,Spain,Female,40,4,147782.29,1,0,1,90905.81,1
14696,66728152,Davis,634,Spain,Female,59,10,34296.36,4,0,1,93994.66,0
14697,40439481,Miller,497,France,Female,52,0,101938.72,3,0,1,125276.34,1
14698,24173467,Davis,788,Spain,Male,60,10,7711.39,3,0,1,31124.28,1
14699,19699334,Jones,795,Spain,Male,42,5,50196.53,2,1,1,73774.63,0
14700,58181414,Smith,795,France,Male,62,3,143767.33,2,1,1,149079.9,1
14701,70990959,Miller,831,Spain,Female,21,7,167066.08,3,1,1,47096.86,1
14702,67813533,Davis,382,France,Female,47,2,224307.06,1,0,0,145573.95,0
14703,28097984,Miller,377,France,Female,39,10,183744.84,4,0,0,43149.96,1
14704,37293757,Williams,690,Germany,Male,30,0,223570.89,4,1,1,13777.07,0
14705,74515594,Brown,529,Germany,Female,21,7,175975.99,2,1,1,54641.25,1
14706,40882075,Johnson,763,Germany,Female,58,9,190414.08,3,1,1,65882.0,0
14707,69234211,Smith,614,France,Female,27,6,92028.63,2,1,0,47807.73,1
14708,71904353,Davis,676,Germany,Female,52,3,55372.15,2,1,1,47721.6,0
14709,17098079,Jones,407,France,Female,68,0,148259.46,2,0,0,94349.83,1
14710,81843006,Williams,557,Spain,Female,41,7,188500.58,4,0,1,120840.72,0
14711,56120262,Brown,503,France,Female,59,10,235908.29,2,1,0,53559.87,1
14712,86546676,Miller,610,France,Female,29,7,68274.83,3,1,0,81085.21,1
14713,85329975,Davis,537,France,Male,36,1,118478.55,4,0,1,122865.03,1
14714,23772712,Williams,413,Germany,Female,59,7,34130.39,3,0,0,98863.46,0
14715,91484590,Jones,648,Spain,Female,67,6,166916.37,1,1,1,50377.74,0
14716,76854804,Jones,719,Germany,Male,67,0,4992.89,3,1,1,92918.4,0
14717,50505722,Jones,394,France,Female,61,3,228128.37,2,0,0,146918.82,1
14718,31914114,Smith,812,France,Male,22,1,185310.29,1,1,1,10835.16,1
14719,97365214,Smith,780,Spain,Male,21,10,102962.66,1,0,0,55543.57,1
14720,48896488,Smith,778,Germany,Male,28,9,224695.11,2,1,0,48196.68,0
14721,55957777,Davis,649,France,Male,36,9,31773.1,2,1,0,100805.77,0
14722,81939153,Jones,783,France,Female,37,4,198235.06,1,1,1,90912.24,0
14723,54721021,Jones,728,France,Female,45,3,207887.55,1,0,0,130073.34,1
14724,54173837,Johnson,489,France,Female,53,7,236395.19,2,1,1,68531.12,1
14725,44467329,Williams,770,Spain,Female,43,4,185984.5,3,0,0,118252.63,1
14726,70145601,Smith,456,France,Male,24,0,239781.43,2,0,0,53989.06,1
14727,59183444,Brown,422,France,Female,68,3,47351.58,2,1,0,42602.56,1
14728,84837315,Brown,711,Germany,Male,36,9,20250.1,1,1,1,123259.6,0
14729,54007602,Davis,425,Spain,Female,33,7,170240.76,3,0,0,138432.82,0
14730,58722735,Brown,703,Spain,Male,42,9,55953.73,2,1,0,150875.2,1
14731,88847865,Williams,647,France,Female,69,8,77529.79,1,0,0,103100.19,1
14732,82192390,Jones,567,Spain,Male,22,10,238553.42,4,0,1,62955.2,1
14733,91903602,Brown,736,France,Female,50,1,247914.46,4,1,1,84467.4,1
14734,18000392,Brown,688,Spain,Male,67,2,27064.49,2,0,0,73056.52,1
14735,80481449,Johnson,633,Germany,Male,43,2,246071.61,4,1,0,128564.96,0
14736,60872708,Miller,769,Germany,Female,27,4,121833.71,1,0,1,59242.39,1
14737,51456712,Johnson,391,France,Female,66,10,244431.95,1,0,0,32712.37,0
14738,83177606,Johnson,623,Spain,Female,66,6,11227.39,2,0,0,70972.21,1
14739,79060928,Davis,538,France,Male,21,6,239896.62,3,1,0,146500.31,0
14740,36486315,Smith,410,France,Female,37,6,212832.22,4,0,1,14013.46,1
14741,54987108,Jones,766,France,Female,66,1,82551.99,1,1,1,145069.75,1
14742,29494625,Smith,779,Germany,Female,28,0,160164.91,3,0,0,98040.98,0
14743,55041110,Brown,749,France,Female,18,1,93828.27,4,1,0,51717.68,1
14744,58987367,Johnson,767,Spain,Female,67,8,105147.82,2,0,1,29399.72,0
14745,41282471,Brown,768,Spain,Male,23,0,236689.7,1,1,1,11386.16,0
14746,50910950,Smith,821,Spain,Female,50,6,46136.29,1,0,0,147407.87,1
14747,79278028,Davis,812,Germany,Male,43,9,164736.45,4,1,0,54512.89,0
14748,24215700,Smith,671,Spain,Female,28,10,90171.31,3,0,0,105547.04,1
14749,24432620,Davis,778,Germany,Female,50,7,225794.59,2,1,0,101423.69,1
14750,76462638,Jones,645,France,Male,62,10,174328.1,3,0,0,55631.83,1
14751,60303855,Brown,541,Germany,Male,44,3,177491.36,3,1,0,49657.54,1
14752,56590750,Smith,418,Spain,Male,22,9,180462.76,3,1,0,144446.02,1
14753,72234928,Brown,731,Spain,Female,40,6,192956.0,1,1,0,96253.77,1
14754,56976042,Williams,753,France,Male,28,7,39517.6,3,0,0,98255.03,0
14755,93917870,Davis,660,France,Female,39,7,170590.03,3,0,0,56484.36,0
14756,98137164,Brown,701,Germany,Female,55,7,238359.37,4,0,1,109045.3,1
14757,97310476,Williams,704,France,Female,29,1,199073.52,1,0,0,145059.17,1
14758,70230789,Miller,832,Spain,Female,31,5,241633.33,3,0,0,17478.78,0
14759,91309499,Brown,543,Spain,Male,32,9,52082.07,4,0,0,14143.47,0
14760,32921190,Johnson,530,France,Female,49,9,126121.18,2,1,1,88545.03,1
14761,28930487,Smith,739,Germany,Female,68,10,200313.26,3,0,1,62367.62,1
14762,28020581,Williams,719,Germany,Female,36,7,13415.94,3,0,1,127886.94,1
14763,54914229,Miller,363,Spain,Female,41,9,120080.72,4,0,0,94979.98,1
14764,19760161,Smith,738,France,Male,33,9,228917.78,4,1,1,128350.78,0
14765,63300624,Jones,733,France,Female,57,5,208529.59,2,0,0,53331.69,0
14766,39960876,Johnson,743,Spain,Female,36,7,227726.27,3,0,0,10888.83,1
14767,89488168,Miller,366,Germany,Male,51,6,37552.27,4,0,1,102238.29,1
14768,68027243,Williams,465,Spain,Female,43,1,207722.18,4,0,0,51114.59,1
14769,41304661,Miller,404,Spain,Male,28,7,239859.42,1,0,0,102110.07,1
14770,42978351,Brown,370,France,Female,57,8,168932.4,3,1,1,127526.98,0
14771,42263184,Williams,655,France,Male,68,9,86887.31,1,1,1,146304.69,0
14772,47263545,Brown,391,Germany,Female,36,7,192031.42,4,1,1,129502.97,0
14773,73846007,Williams,825,France,Female,24,6,236002.01,2,1,1,27395.9,1
14774,58023412,Williams,647,Spain,Female,60,0,172255.8,2,0,1,95183.5,0
14775,82730919,Miller,667,France,Female,19,6,32304.45,3,0,0,132543.83,1
14776,57337016,Williams,446,Spain,Female,28,2,69913.14,2,0,1,132292.25,1
14777,21332713,Brown,448,Spain,Male,36,9,190323.93,2,1,1,121829.88,0
14778,19991502,Brown,776,Germany,Male,27,2,141534.58,3,1,0,51849.03,0
14779,95657791,Brown,524,France,Male,43,0,225211.34,2,0,1,60429.69,0
14780,96037893,Williams,594,Spain,Female,29,10,189598.57,2,1,0,62052.0,1
14781,28659986,Brown,558,Germany,Female,39,10,102038.13,3,0,0,60265.98,1
14782,56647834,Brown,839,Germany,Male,28,9,211651.84,4,1,0,51550.26,1
14783,63110887,Williams,423,France,Female,28,0,235667.12,3,1,0,97543.97,1
14784,86265161,Jones,367,Spain,Male,70,3,95210.18,1,1,0,55246.59,1
14785,37441523,Smith,712,Germany,Female,28,9,169297.6,2,1,0,59914.94,1
14786,44061076,Williams,620,Spain,Female,66,5,31933.08,2,1,1,14573.81,1
14787,38202068,Miller,690,Germany,Male,69,10,129270.15,2,0,0,43087.84,1
14788,93513649,Brown,708,Germany,Female,67,4,233336.17,3,0,1,144433.92,1
14789,58538019,Smith,660,Germany,Male,69,9,218002.4,4,0,1,29769.58,1
14790,63274775,Brown,593,France,Male,67,4,176700.12,1,1,0,35300.64,0
14791,96015581,Johnson,659,Spain,Male,47,9,35251.03,4,0,1,55819.13,1
14792,54071667,Jones,773,Spain,Female,35,1,240059.54,3,1,1,34779.42,1
14793,39303847,Brown,586,Germany,Male,18,7,117687.85,3,1,0,106129.89,1
14794,89728534,Williams,576,France,Male,49,10,84642.95,1,1,0,23603.53,1
14795,16712721,Williams,419,France,Male,21,3,207382.11,4,0,1,51940.96,1
14796,92233288,Smith,399,Spain,Male,60,0,99823.52,2,1,1,47987.08,1
14797,36557349,Jones,432,Germany,Female,18,10,66942.72,3,1,0,110592.44,1
14798,45743689,Williams,352,Germany,Male,27,1,177786.23,3,1,1,92740.95,1
14799,60425702,Johnson,758,France,Male,22,10,181890.49,2,1,0,100966.76,1
14800,28520942,Davis,756,Spain,Male,56,9,147548.26,1,1,0,19875.18,1
14801,79566076,Williams,472,Spain,Male,25,10,167721.33,2,1,0,145476.66,1
14802,59671606,Williams,573,Germany,Male,66,0,247950.4,4,0,1,54834.68,1
14803,58647277,Brown,399,France,Female,66,10,84475.26,1,1,0,98458.22,1
14804,84291200,Jones,420,Germany,Male,63,8,50901.56,3,1,1,54802.47,0
14805,90750312,Williams,752,France,Male,23,9,183804.13,2,1,0,32847.57,1
14806,17455686,Williams,777,France,Male,22,4,220149.31,2,1,0,149772.14,0
14807,69507712,Williams,414,Spain,Female,34,3,103182.55,1,0,1,120995.2,1
14808,35680793,Smith,541,Spain,Male,22,0,88747.04,4,0,1,54084.63,0
14809,86935221,Williams,710,Germany,Female,44,8,175575.13,4,1,1,37447.04,1
14810,97753171,Jones,544,Spain,Male,20,0,164354.45,4,0,0,84741.95,1
14811,62063535,Jones,787,Germany,Female,42,2,202073.64,1,1,0,145362.73,1
14812,42662350,Miller,498,France,Male,29,3,30673.81,2,1,1,83011.74,0
14813,93328148,Miller,815,France,Male,26,0,137192.69,3,1,0,92475.1,1
14814,39254739,Miller,728,France,Female,31,7,173877.08,3,1,1,100384.29,1
14815,26212087,Miller,442,Germany,Female,25,3,215762.55,4,1,0,137014.69,1
14816,89696336,Jones,369,Spain,Male,25,7,234606.42,2,0,1,135163.62,1
14817,99116465,Brown,379,France,Female,62,10,243872.13,4,1,1,149411.34,0
14818,39250055,Johnson,611,France,Female,25,3,239695.26,4,0,0,127380.39,0
14819,33981462,Brown,403,France,Male,36,10,203761.57,2,1,1,97383.39,1
14820,76158504,Johnson,622,France,Female,21,5,168536.85,2,1,1,108760.49,0
14821,59489088,Jones,389,Germany,Male,68,3,239339.0,2,0,1,28642.17,0
14822,37111472,Smith,537,Spain,Male,60,2,174247.63,2,0,0,147447.05,0
14823,14051949,Williams,527,Germany,Female,30,10,-1976.28,4,1,0,33211.89,0
14824,27841192,Jones,589,France,Male,56,7,228307.62,3,0,0,31718.7,0
14825,96094892,Williams,537,France,Female,31,6,51453.13,2,1,1,98377.85,1
14826,36418974,Smith,841,Germany,Female,59,3,35875.19,2,0,1,91058.91,1
14827,75613072,Davis,512,France,Male,57,9,19738.73,3,1,1,126402.14,0
14828,97243949,Miller,724,Germany,Male,42,7,175141.93,3,1,1,92372.59,1
14829,78938784,Davis,629,Germany,Male,43,8,191049.36,2,1,0,122721.5,0
14830,32229967,Johnson,594,Germany,Female,59,1,194334.3,2,0,0,145631.9,1
14831,52023623,Brown,671,Germany,Female,25,1,23523.57,2,0,0,91266.31,1
14832,25553061,Miller,581,Germany,Male,39,9,171741.19,1,1,0,97494.61,1
14833,84312026,Smith,710,Germany,Female,49,4,241770.36,1,1,1,84122.34,1
14834,86651079,Johnson,827,France,Female,59,3,89042.57,3,0,0,140719.84,1
14835,51605489,Davis,799,France,Female,31,1,66651.62,2,0,0,123577.02,1
14836,57449377,Williams,546,Germany,Female,19,7,239724.72,1,0,1,129322.27,0
14837,30951589,Davis,363,France,Female,25,1,92252.67,4,0,1,11211.47,0
14838,92608222,Davis,464,Germany,Male,57,7,183834.89,3,1,0,99765.81,0
14839,66789215,Williams,711,France,Female,28,0,80290.21,1,0,0,65506.56,0
14840,68361069,Brown,745,Germany,Female,29,7,18805.09,2,0,1,146898.89,0
14841,62637519,Smith,741,Germany,Female,21,5,151106.22,4,1,1,36089.39,1
14842,71055284,Williams,390,Spain,Female,28,3,178432.75,3,1,1,107805.93,1
14843,79675242,Williams,761,Spain,Male,66,2,123456.99,4,1,0,31749.9,1
14844,59186367,Smith,713,Spain,Female,49,7,242397.66,2,1,1,121864.2,1
14845,15087602,Johnson,467,Spain,Male,48,6,57906.56,2,1,0,92572.08,0
14846,33375206,Williams,565,Spain,Female,70,10,62374.66,4,0,0,46735.87,1
14847,39565866,Smith,770,Spain,Male,61,3,43875.78,3,0,1,71954.32,1
14848,48143816,Jones,643,Spain,Male,28,2,31337.38,2,0,0,46972.95,1
14849,29123238,Brown,731,Germany,Male,28,7,239995.34,4,1,1,95946.55,0
14850,53979086,Williams,431,Germany,Female,43,6,50155.16,2,1,0,45955.13,1
14851,51515347,Jones,521,Germany,Male,49,7,85421.77,2,1,1,92732.74,0
14852,80200453,Johnson,823,Germany,Female,29,5,142312.25,3,0,0,56525.91,1
14853,74623691,Smith,813,Spain,Female,67,10,193023.25,4,0,0,99183.86,1
14854,94223447,Williams,807,Spain,Female,50,1,19900.81,3,0,0,67617.83,0
14855,81335935,Davis,420,Germany,Female,28,7,103028.6,3,0,1,71428.35,0
14856,96839759,Smith,532,Spain,Male,46,4,51934.94,2,1,0,33429.53,1
14857,58256539,Jones,827,France,Female,28,0,45352.63,2,0,0,91495.02,1
14858,40862590,Davis,647,Germany,Female,21,10,24841.04,2,1,1,126924.94,1
14859,28846916,Smith,377,Spain,Male,41,9,237327.01,1,1,1,85308.52,0
14860,44576792,Williams,429,France,Female,29,4,178445.81,1,0,0,148410.4,1
14861,69868406,Miller,402,Spain,Male,67,4,240535.93,2,1,0,66610.74,1
14862,92915089,Davis,779,France,Female,65,9,210191.27,3,1,0,38307.87,1
14863,72812139,Williams,747,France,Male,69,2,153990.97,4,0,1,100340.92,0
14864,38198998,Miller,520,Spain,Female,27,9,66703.18,3,1,1,137271.87,1
14865,44808220,Miller,555,France,Male,43,7,34962.59,1,0,1,60100.19,1
14866,79126540,Davis,811,Spain,Male,66,10,189776.47,4,1,0,70568.05,1
14867,95725485,Miller,667,France,Male,43,9,42187.46,4,1,0,96025.79,1
14868,50111964,Smith,607,Spain,Female,44,0,93822.4,1,1,1,68679.56,0
14869,64292244,Brown,415,Germany,Male,66,10,39773.83,1,1,0,143401.72,1
14870,25670856,Miller,830,France,Female,62,9,109450.42,4,1,0,51515.09,0
14871,17638035,Miller,749,Spain,Male,38,0,64713.91,3,0,0,127167.42,1
14872,23343621,Jones,735,Germany,Male,41,0,137250.95,4,0,1,54156.28,0
14873,73163707,Miller,565,Germany,Female,37,0,244866.54,4,1,0,42728.51,0
14874,88739606,Brown,598,France,Female,20,0,8881.02,4,0,0,84930.06,0
14875,59431628,Miller,382,Germany,Male,37,4,182662.35,2,1,1,52915.52,0
14876,62338800,Smith,482,Germany,Female,47,3,25246.57,2,1,0,55161.76,1
14877,34749604,Smith,616,Spain,Female,42,4,162561.3,1,0,0,57385.2,1
14878,88965965,Miller,838,France,Male,48,0,219385.81,1,1,1,91388.42,0
14879,82268635,Davis,775,Germany,Female,49,6,239710.79,3,1,0,152190.52,1
14880,29085043,Miller,770,Spain,Female,71,3,170033.7,3,0,0,125991.59,1
14881,46427698,Smith,560,Spain,Female,22,10,56509.71,1,1,1,35355.18,0
14882,39317076,Williams,482,France,Female,31,9,215006.29,4,1,1,127796.66,1
14883,39284093,Smith,679,France,Female,23,0,92338.39,2,1,1,89847.5,0
14884,37219981,Davis,428,Spain,Male,20,2,180910.06,2,1,1,147402.82,1
14885,98067106,Jones,803,France,Female,33,9,62839.49,3,1,1,138302.36,1
14886,97109220,Johnson,779,Germany,Female,41,6,6937.31,2,0,1,138105.15,1
14887,53453156,Williams,539,Germany,Male,35,1,881.71,2,1,1,145747.08,1
14888,73171178,Davis,534,Spain,Female,60,2,227740.11,4,1,0,28133.04,0
14889,68458804,Davis,693,Germany,Female,27,2,95340.4,1,0,1,34154.96,0
14890,42436811,Smith,740,Germany,Female,41,8,32118.97,2,1,1,121925.19,0
14891,90410367,Jones,656,Spain,Male,44,5,169527.02,1,1,0,31522.12,0
14892,13562558,Brown,549,France,Male,42,1,31136.68,4,1,1,52378.52,1
14893,48873184,Jones,815,Spain,Female,40,0,185287.19,2,1,0,144060.31,1
14894,68525134,Miller,775,Spain,Female,41,10,66309.02,4,1,1,66663.39,1
14895,78719603,Johnson,701,Spain,Female,67,9,219040.16,3,1,0,109271.92,1
14896,29568078,Brown,814,Spain,Male,27,7,177836.63,4,1,1,98362.89,1
14897,93804162,Smith,376,France,Female,22,10,35863.2,3,0,0,44832.4,1
14898,67218510,Smith,772,France,Male,35,9,188181.37,1,0,0,85202.68,1
14899,38178852,Williams,466,Spain,Female,49,8,12892.53,1,0,1,106454.47,1
14900,90825521,Smith,751,Spain,Male,43,4,12999.86,4,0,1,111961.74,1
14901,66414190,Williams,706,Spain,Female,61,1,243269.09,2,0,0,101436.3,1
14902,94688505,Johnson,752,France,Male,22,7,172099.97,4,0,1,42300.25,0
14903,93907795,Williams,782,Germany,Male,21,2,93232.69,4,0,1,100704.86,1
14904,95681759,Jones,489,Spain,Male,40,0,234289.29,4,1,0,28265.8,1
14905,51605725,Smith,748,Germany,Male,59,1,228776.42,4,0,0,53296.13,0
